"attachments/0/style_list/0","attachments/0/style_list/1","attachments/0/style_list/2","attachments/0/style_list/3","attachments/0/style_list/4","commentUrl","commentsCount","date","facebookId","facebookUrl","feedbackId","id","likesCount","profileId","profileName","profilePicture","profileUrl","replyToCommentId","text","threadingDepth"
,,,,,"https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000&comment_id=305133079321420",,"2024-05-24T03:07:34.000Z","493276893024259","https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000","ZmVlZGJhY2s6NDkzMjc2ODkzMDI0MjU5XzMwNTEzMzA3OTMyMTQyMA==","Y29tbWVudDo0OTMyNzY4OTMwMjQyNTlfMzA1MTMzMDc5MzIxNDIw","9","100003647574120","Madan Limbu","https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/361866910_3124062434391978_8806404290056099361_n.jpg?stp=cp6_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=LuoP_0ufiZsQ7kNvgG3HW9L&_nc_ht=scontent-dfw5-2.xx&oh=00_AYBhks8zipOzd9tejYAkyEvjBtE0XYPK3tfJLx661ke8gQ&oe=6656CD73",,,"कान्तिपुर को क्रिया बसेको बेला कत्ति हल्ला गरेको,",
,,,,,"https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000&comment_id=978533243749639",,"2024-05-24T03:00:27.000Z","493276893024259","https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000","ZmVlZGJhY2s6NDkzMjc2ODkzMDI0MjU5Xzk3ODUzMzI0Mzc0OTYzOQ==","Y29tbWVudDo0OTMyNzY4OTMwMjQyNTlfOTc4NTMzMjQzNzQ5NjM5","1","1217804200","Laxman Neupane","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/342863145_956558658856203_7572924810993726272_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=hSIZXKNFRCAQ7kNvgFWuBj6&_nc_ht=scontent-dfw5-1.xx&oh=00_AYAv7oQYn8A3enrKUCHS1Nr7XOWpKo6sFNv1zUdJmDx4UQ&oe=6656BF32",,,"अब कसैले कुनै पनि कुरा बिश्वास गर्दैनन् हौ साथी । म 10 बर्ष देखि को ग्राहक लाई त बिश्वास लाग्न छोडो।",
,,,,,"https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000&comment_id=1166732531337043",,"2024-05-24T02:59:08.000Z","493276893024259","https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000","ZmVlZGJhY2s6NDkzMjc2ODkzMDI0MjU5XzExNjY3MzI1MzEzMzcwNDM=","Y29tbWVudDo0OTMyNzY4OTMwMjQyNTlfMTE2NjczMjUzMTMzNzA0Mw==","4","100005212745104","Dharma Raj Pokhrel","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/277440210_2036318099885262_6321056656832322920_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=5UelT6roMfgQ7kNvgH0rr5b&_nc_ht=scontent-dfw5-1.xx&oh=00_AYC6RrfQLNu6Yn_ZAiHrTkpYDfXhw-NZi_tVw61J8JqhxA&oe=6656C393","https://www.facebook.com/people/Dharma-Raj-Pokhrel/100005212745104/",,"कान्तिपुरको सत्यानास होस्, यति मात्रै भन्छु हरेक दिन!!",
,,,,,"https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000&comment_id=367569862491336",,"2024-05-24T02:59:32.000Z","493276893024259","https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000","ZmVlZGJhY2s6NDkzMjc2ODkzMDI0MjU5XzM2NzU2OTg2MjQ5MTMzNg==","Y29tbWVudDo0OTMyNzY4OTMwMjQyNTlfMzY3NTY5ODYyNDkxMzM2","2","pfbid02NNncWScVCX1KoGkFK5Hx2NL6TfCusV3JHdCmr2cURJSaZxx6TnMJckFrmCyMR8G7l","Ashesh Thapaliya","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/329335089_740509880757472_825771598825517735_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=3YekEf0vZ0wQ7kNvgHWcboO&_nc_ht=scontent-dfw5-1.xx&oh=00_AYDssY1HzKQxc8aBuVfhKwdQio96EYg_itQApNNP-9az9g&oe=6656A2C6","https://www.facebook.com/ashes.thapaliya",,"दुइ क कान्तिपुर र काङ्ग्रेस दुबै नेपालको लागि अभिसाप",
,,,,,"https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000&comment_id=819243963452064",,"2024-05-24T03:11:19.000Z","493276893024259","https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000","ZmVlZGJhY2s6NDkzMjc2ODkzMDI0MjU5XzgxOTI0Mzk2MzQ1MjA2NA==","Y29tbWVudDo0OTMyNzY4OTMwMjQyNTlfODE5MjQzOTYzNDUyMDY0","0","pfbid023XV5FXxhHrexCNazsXWArcSqDTxW781QWH6s3dQzG7pgoEYVtph8PyQGAqCJuiQ3l","Bishnu Prasad Adhikari Upadhyaya","https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/438259588_7394386424014500_8877430584329366549_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=7e4l-M2lzwgQ7kNvgEnq1f8&_nc_ht=scontent-dfw5-2.xx&oh=00_AYA92LhrJpDRku3Nr-I-BCnXmBqNNFNV3cpI8YOgtR-lUQ&oe=66569D92","https://www.facebook.com/bsnu8",,"स्वतन्त्र न्यायालयको पक्षमा हौं भन्नेले नै सिरोहिया अदालतको अनुमतिमा पक्राउ परेका हुन् भन्ने तथ्य लुकाएर भ्रम छरिरहेका छन् ।

सञ्चारमाध्यमले पत्रकारिताको दुरुपयोग कुन हदसम्म गर्छन्, आफूलाई फाइदा हुनेमात्र सूचना कसरी प्रवाह गर्छन् र अघोषित ‘सिन्डिकेट’ कसरी खडा गर्छन् भन्ने तथ्य कैलाश पक्राउ प्रकरणमा फेरि छताछुल्ल भएको छ 

किर्ते नागरिकता र प्रेस स्वतन्त्रता बीच गोरु बेचेको साइनो पनि छैन: कान्तिपुरका दासहरु रुनु हास्यास्पद !! Copy Paste",
,,,,,"https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000&comment_id=417705971090773",,"2024-05-24T03:17:24.000Z","493276893024259","https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000","ZmVlZGJhY2s6NDkzMjc2ODkzMDI0MjU5XzQxNzcwNTk3MTA5MDc3Mw==","Y29tbWVudDo0OTMyNzY4OTMwMjQyNTlfNDE3NzA1OTcxMDkwNzcz","0","pfbid02gRg85DW4Yy1EyrCF3SnArMceTR88nUDJY97PR6Ce7L38QCMrH9kBjERXf5RLa29el","Ganga Ghalley","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/427757451_1127594825256804_5077314553974923883_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=jFiFhKlE2T8Q7kNvgEJfbkq&_nc_ht=scontent-dfw5-1.xx&oh=00_AYDYwZqwaQqXM8FgUPHSbaSgMSZuenZMGIiTT4L6soz00w&oe=6656B686","https://www.facebook.com/Ghalleyganga45",,"Good luck to all of us who have been in the game for a while and we hope we win 🏅 today in this series of events for us",
,,,,,"https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000&comment_id=366939553036505",,"2024-05-24T03:05:35.000Z","493276893024259","https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000","ZmVlZGJhY2s6NDkzMjc2ODkzMDI0MjU5XzM2NjkzOTU1MzAzNjUwNQ==","Y29tbWVudDo0OTMyNzY4OTMwMjQyNTlfMzY2OTM5NTUzMDM2NTA1","0","pfbid0pixwZbX1JtGpU825yz9ys78Tz52zbyemwEuriryzbzoYCKMqTbkayStkBc2gJwqMl","Raju Karki","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/312717389_3332179917060328_2555061981925639135_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=o9OSwjqlu3IQ7kNvgFBBwN0&_nc_ht=scontent-dfw5-1.xx&oh=00_AYBHqF16YVtl3cmvFRCu6t2V4yXxjSkm4f6_5Rio3apH8A&oe=6656C7DF",,,"कातिपुर को कुरा सबै  जुटो हो नहेनु है",
,,,,,"https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000&comment_id=3789991081268749",,"2024-05-24T04:33:42.000Z","493276893024259","https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000","ZmVlZGJhY2s6NDkzMjc2ODkzMDI0MjU5XzM3ODk5OTEwODEyNjg3NDk=","Y29tbWVudDo0OTMyNzY4OTMwMjQyNTlfMzc4OTk5MTA4MTI2ODc0OQ==","1","100005775127720","Nirmal Thapa","https://scontent-dfw5-2.xx.fbcdn.net/v/t1.6435-1/120774004_1366625866873238_7346481498913761091_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=YIcrL3DmploQ7kNvgGqt2T2&_nc_ht=scontent-dfw5-2.xx&oh=00_AYDPGbzCEGwAvjq7u2SFE0aonr43OGFrrz_tE5V7zHwu0A&oe=667849F6","https://www.facebook.com/nirmal.thapa.5036",,"प्रेश माफिया मुर्दाबाद ।
कान्तिपुर बहिस्कार गरौं ।
माफिया विरुद्ध एक जुट हौं",
,,,,,"https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000&comment_id=2199901437016148",,"2024-05-24T04:50:59.000Z","493276893024259","https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000","ZmVlZGJhY2s6NDkzMjc2ODkzMDI0MjU5XzIxOTk5MDE0MzcwMTYxNDg=","Y29tbWVudDo0OTMyNzY4OTMwMjQyNTlfMjE5OTkwMTQzNzAxNjE0OA==","0","100009975425895","Umesh Timsina","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/322964250_880312533008433_1045813996821429899_n.jpg?stp=c5.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=DEp-lnmoeXAQ7kNvgFslw7i&_nc_ht=scontent-dfw5-1.xx&oh=00_AYDotJR-1wf2eQgatNpaxbr_qaldyg4d99PQMPnB6YS_Qg&oe=6656BEB9","https://www.facebook.com/umesh.timsina.754",,"पोस्ट गर्ने पत्रुकार तिमी यहाँ धेरै पोस्ट गर्दै नबस न बरु जागिर खोज्दै गर अब कान्तिपुर सकिएपछि बेरोजगार हुन सक्छौ तेहि भएर अहिले नै खोज्न थाल",
,,,,,"https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000&comment_id=473055358562870",,"2024-05-24T06:03:00.000Z","493276893024259","https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000","ZmVlZGJhY2s6NDkzMjc2ODkzMDI0MjU5XzQ3MzA1NTM1ODU2Mjg3MA==","Y29tbWVudDo0OTMyNzY4OTMwMjQyNTlfNDczMDU1MzU4NTYyODcw","0","100039920840295","Sundar Neupane","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/395377352_1036521681021850_3589387330462856726_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=U-J36NONfFoQ7kNvgEi040R&_nc_ht=scontent-dfw5-1.xx&oh=00_AYCYxY5AUDv0ragbp_ngqOsNI4UVCsQWnU9vFVo7q7NYSQ&oe=6656BB84","https://www.facebook.com/sundar.neupane.378",,"कैलाश सिरोहिया को नागरिकता किर्ते सम्बन्धि नाली बेलि यहाँ छ र समाउन परेको कारण  सबै ले हेरौ एक चोटि 
part:1
https://youtu.be/x6H2dnU7VzM?si=E4Xdp845imuQaFbcकैलाश सिरोहिया को नागरिकता किर्ते सम्बन्धि नालिबेली र समाउनु परेको कारण यहाँ छ 
part :2
https://youtu.be/LNX7ardwYlY?si=hUXLEG6ltdRE_aRO",
,,,,,"https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000&comment_id=333501593108280",,"2024-05-24T02:59:00.000Z","493276893024259","https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000","ZmVlZGJhY2s6NDkzMjc2ODkzMDI0MjU5XzMzMzUwMTU5MzEwODI4MA==","Y29tbWVudDo0OTMyNzY4OTMwMjQyNTlfMzMzNTAxNTkzMTA4Mjgw","3","pfbid04Ef83APtie2bKjp8xokqW52GGoGQLhGW6fuVxBXWtqCuuoZUXJzEvR77jTReviY9l","श्रि तीन लाेकसेवा","https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/386060779_122102043248062034_8102497073190159976_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=XAaCpTkso04Q7kNvgFLbA27&_nc_ht=scontent-dfw5-2.xx&oh=00_AYAM5q4okqdiyLVGH4T3hisyz7o4ouzaHfTFZIuk1dwmvw&oe=6656C3D4","https://www.facebook.com/people/%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A4%BF-%E0%A4%A4%E0%A5%80%E0%A4%A8-%E0%A4%B2%E0%A4%BE%E0%A5%87%E0%A4%95%E0%A4%B8%E0%A5%87%E0%A4%B5%E0%A4%BE/pfbid04Ef83APtie2bKjp8xokqW52GGoGQLhGW6fuVxBXWtqCuuoZUXJzEvR77jTReviY9l/",,"कान्तिपुर चाेर मिडिया हाे भन्नेले लाइक गर्नुहाेस ।",
,,,,,"https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000&comment_id=786803233599908",,"2024-05-24T03:13:10.000Z","493276893024259","https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000","ZmVlZGJhY2s6NDkzMjc2ODkzMDI0MjU5Xzc4NjgwMzIzMzU5OTkwOA==","Y29tbWVudDo0OTMyNzY4OTMwMjQyNTlfNzg2ODAzMjMzNTk5OTA4","0","100001550085269","Deepak Basnet","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/296108978_5501613876566894_4094120056626892223_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Z4hfXL_z67kQ7kNvgFpBX_J&_nc_ht=scontent-dfw5-1.xx&oh=00_AYAJsveafA_vETwHRnm02xieIk14Jp3bI4jwFjBfHjHW0Q&oe=6656CA1C","https://www.facebook.com/deepak.basnet.58",,"ऋषि धमलाको ठगी कान्डको किन आज हेडलाईन आएन जनता जान्न चाहान्छ।",
,,,,,"https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000&comment_id=336061815944847",,"2024-05-24T02:59:54.000Z","493276893024259","https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000","ZmVlZGJhY2s6NDkzMjc2ODkzMDI0MjU5XzMzNjA2MTgxNTk0NDg0Nw==","Y29tbWVudDo0OTMyNzY4OTMwMjQyNTlfMzM2MDYxODE1OTQ0ODQ3","1","100003975881610","Madan Gyawali","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/342519428_668216971981788_2498232424392167766_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=fHvBED1wvfUQ7kNvgFvxHz0&_nc_ht=scontent-dfw5-1.xx&oh=00_AYAqdOMcYVDVuV8CqrDI34QsOEw7kc8SzFMto-z8pPRvdA&oe=6656BA31","https://www.facebook.com/madan.gyawali.376",,"चोर ,दलाल बिचौलिया मिडिया कान्तिपुर मुर्दाबाद ।
अब रबिको बिरोध हैन ,उनलाई निडरताका साथ काम गर्न दिनुपर्छ । रबि माथि छानबिन पछि गर्दैगरौला । तर कान्तिपुर पढेर सहकारी काण्डमा रबि प्रति धारणा बनाउने हामी सबै सचेत बनौ ।  प्रचण्डलाई बदनाम गराए जस्तै रबिलाई पनि बदनियत पुर्बक बदनाम गराउने साजिस हुन सक्छ सिरोहिया को ।",
,,,,,"https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000&comment_id=1399067067438948",,"2024-05-24T03:06:09.000Z","493276893024259","https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000","ZmVlZGJhY2s6NDkzMjc2ODkzMDI0MjU5XzEzOTkwNjcwNjc0Mzg5NDg=","Y29tbWVudDo0OTMyNzY4OTMwMjQyNTlfMTM5OTA2NzA2NzQzODk0OA==","0","100073777431149","Bigreko Manxe Ma","https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/325411554_1482639192261786_1341436134115699260_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=KhnInph1wNkQ7kNvgFXiXrH&_nc_ht=scontent-dfw5-2.xx&oh=00_AYBGYdD4LYDoNZQ6VMJPATU_zI22kXsw34nBOC6DyuJJvw&oe=6656B980","https://www.facebook.com/people/Bigreko-Manxe-Ma/100073777431149/",,"दलाल मेडिया कपोकल्पित्र भ्रामक समाचार सम्प्रेषण गर्ने माफिया मेडिया भनेकै कान्तिपुर दलाल मेडिया हो।भन्ने कुरामा जनतामा कुनै दुई मत छैन।",
,,,,,"https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000&comment_id=1694370494725189",,"2024-05-24T03:26:26.000Z","493276893024259","https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000","ZmVlZGJhY2s6NDkzMjc2ODkzMDI0MjU5XzE2OTQzNzA0OTQ3MjUxODk=","Y29tbWVudDo0OTMyNzY4OTMwMjQyNTlfMTY5NDM3MDQ5NDcyNTE4OQ==","0","100021883900134","Aashu Avagi","https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/430925898_1643786819694099_1197328790143514178_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=QihP1guS1J4Q7kNvgFKLu_B&_nc_ht=scontent-dfw5-2.xx&oh=00_AYAHOhBGnpn18IrYROfBVhufQMuH_uej4egtYRjiai2ESg&oe=6656B9E7","https://www.facebook.com/khatri62",,"कान्तिपुर मा टोक्ने🚫🚫🤬🤬🤬बरिस्कार",
,,,,,"https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000&comment_id=1794523494374239",,"2024-05-24T02:59:06.000Z","493276893024259","https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000","ZmVlZGJhY2s6NDkzMjc2ODkzMDI0MjU5XzE3OTQ1MjM0OTQzNzQyMzk=","Y29tbWVudDo0OTMyNzY4OTMwMjQyNTlfMTc5NDUyMzQ5NDM3NDIzOQ==","1","100076253850838","हाम्रो खोटाङ राम्रो खोटाङ","https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/411422069_380632071155252_3283396755520645744_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=qpNocasKo3MQ7kNvgHEhkJL&_nc_ht=scontent-dfw5-2.xx&oh=00_AYDtI0GMtl65yXSrYQRQLM50eOKgkBYOWNlGlYSJknX0_Q&oe=6656CDF0","https://www.facebook.com/people/%E0%A4%B9%E0%A4%BE%E0%A4%AE%E0%A5%8D%E0%A4%B0%E0%A5%8B-%E0%A4%96%E0%A5%8B%E0%A4%9F%E0%A4%BE%E0%A4%99-%E0%A4%B0%E0%A4%BE%E0%A4%AE%E0%A5%8D%E0%A4%B0%E0%A5%8B-%E0%A4%96%E0%A5%8B%E0%A4%9F%E0%A4%BE%E0%A4%99/100076253850838/",,"तेरो २५ जानाले दीयको मतमा
कसले बिस्वास गर्ने?",
,,,,,"https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000&comment_id=420522640831203",,"2024-05-24T03:04:31.000Z","493276893024259","https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000","ZmVlZGJhY2s6NDkzMjc2ODkzMDI0MjU5XzQyMDUyMjY0MDgzMTIwMw==","Y29tbWVudDo0OTMyNzY4OTMwMjQyNTlfNDIwNTIyNjQwODMxMjAz","0","100016672395889","B-kas Paudel","https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/438223829_1535123333720065_4897513715571214543_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=2bWA3m--cUkQ7kNvgESyh9Y&_nc_ht=scontent-dfw5-2.xx&oh=00_AYA_RH_faeibLJ-UkaMZymxOL9T-oNV-GxF2ZYnhNrr4iw&oe=6656C1E6",,,"काङ्ग्रेसले अबरोध गरेर हो यो पनि राख न",
,,,,,"https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000&comment_id=25935799916018343",,"2024-05-24T02:59:42.000Z","493276893024259","https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000","ZmVlZGJhY2s6NDkzMjc2ODkzMDI0MjU5XzI1OTM1Nzk5OTE2MDE4MzQz","Y29tbWVudDo0OTMyNzY4OTMwMjQyNTlfMjU5MzU3OTk5MTYwMTgzNDM=","0","pfbid02tCEnbtbUrsDW1rWMZpKTQMFzmNrLZSQa6H4p2cuD5BcJWyffBs4aLTEtC4LRdkZtl","RK Kirati","https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/440491686_1859743051212086_8782423488480671150_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=zyyT7PXjb0AQ7kNvgEt0Y-p&_nc_ht=scontent-dfw5-2.xx&oh=00_AYC0ad3X4Z8lVVSBXH72ynuTd2HSwWA2gexq7C5k5e_AcQ&oe=6656C2E0","https://www.facebook.com/keshvkiraantii",,"तेरो मुखमा केरा दलाल याे कालेको कालो पत्रिका तुरुन्त बन्द गर",
,,,,,"https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000&comment_id=2199470210395935",,"2024-05-24T03:02:46.000Z","493276893024259","https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000","ZmVlZGJhY2s6NDkzMjc2ODkzMDI0MjU5XzIxOTk0NzAyMTAzOTU5MzU=","Y29tbWVudDo0OTMyNzY4OTMwMjQyNTlfMjE5OTQ3MDIxMDM5NTkzNQ==","0","pfbid0sruhKEuXyRC6Lej93mnd9ofXbPU4ANW9Rzv7pnQYdQfwqpnmgS9pzMMezW7Dfd2ol","SantoSh GiRi","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/438128669_7647559802002449_6009582273913084098_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=GHflpBy-wXgQ7kNvgFpyQx0&_nc_ht=scontent-dfw5-1.xx&oh=00_AYAdtDwN0FzsDr56fIOlfvTdE-SEOq6A-i9gV3tMMSpA0Q&oe=6656B662",,,"तेरै मालिक सिरोहियालाई गएर सोध त्यसैले हो ल्याउने चलाउने",
,,,,,"https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000&comment_id=359417993394876",,"2024-05-24T03:02:52.000Z","493276893024259","https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000","ZmVlZGJhY2s6NDkzMjc2ODkzMDI0MjU5XzM1OTQxNzk5MzM5NDg3Ng==","Y29tbWVudDo0OTMyNzY4OTMwMjQyNTlfMzU5NDE3OTkzMzk0ODc2","0","pfbid02r5hq6VnMEKPzaYz8QMFBiJkrc4FH5ajgZJfh8LgCcXjVYFiB8K7g2orf8Wjg5w8dl","Kamal Parsad Baral","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/361376697_1028684318135319_2994189812849714457_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=rXkP9nzvI5QQ7kNvgEdEfVb&_nc_ht=scontent-dfw5-1.xx&oh=00_AYAnO8ZrdC-pwaXdeON4gLZRd8QyPucy7NIe6Id0E0V2PQ&oe=6656A3C3","https://www.facebook.com/kamalparsad.baral.7",,"यति धेरै गाली खाना कीन मन् पर्छ होला ना लायक कान्तीपुर मिडीया लाई",
,,,,,"https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000&comment_id=3194939990638866",,"2024-05-24T03:49:51.000Z","493276893024259","https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000","ZmVlZGJhY2s6NDkzMjc2ODkzMDI0MjU5XzMxOTQ5Mzk5OTA2Mzg4NjY=","Y29tbWVudDo0OTMyNzY4OTMwMjQyNTlfMzE5NDkzOTk5MDYzODg2Ng==","0","100002923813169","Prakash Pariyar","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/408934385_6786967641410629_246595713450945841_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=BMVV1WXS8mwQ7kNvgHH9--c&_nc_ht=scontent-dfw5-1.xx&oh=00_AYCvKbpFC6BqYc3r-Ijs6OY86pWf4tpG80ZvG9PjvIN7Vg&oe=6656C745",,,"कान्तिपुरको सर्वे मा नि के बिश्वास गर्नु खै 🤔",
,,,,,"https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000&comment_id=1114196076551955",,"2024-05-24T02:58:59.000Z","493276893024259","https://www.facebook.com/photo/?fbid=493276489690966&set=pb.100070258565450.-2207520000","ZmVlZGJhY2s6NDkzMjc2ODkzMDI0MjU5XzExMTQxOTYwNzY1NTE5NTU=","Y29tbWVudDo0OTMyNzY4OTMwMjQyNTlfMTExNDE5NjA3NjU1MTk1NQ==","0","pfbid023oeXuXfLh1KjqAtJuHkhdtTbMhxNjUw3CjPJp8WS6umfzmyW4FQ2ZNgL7JE7RcMUl","Chakra Pani Baral","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/433894241_7794917247225460_5044886983213155347_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=nav2UEeICOsQ7kNvgHZkkfg&_nc_ht=scontent-dfw5-1.xx&oh=00_AYBPFE4htSGNzerDwfvw_BttRZYpSqWuIe70eLPcG-cPCw&oe=6656A411","https://www.facebook.com/chakrapani.baral",,"म हरेक दिन मत जाहेर गर्छु है",
